07 Jun 1999,1159.55,1164.15,1150.20,1156.65,0
08 Jun 1999,1145.90,1178.95,1138.05,1178.95,0
09 Jun 1999,1180.00,1192.05,1159.25,1163.20,0
10 Jun 1999,1163.70,1175.95,1159.60,1162.60,0
11 Jun 1999,1161.80,1162.95,1140.25,1141.90,0
14 Jun 1999,1140.75,1140.75,1099.85,1126.90,0
15 Jun 1999,1127.40,1143.30,1113.30,1120.50,0
16 Jun 1999,1120.35,1152.35,1109.70,1148.15,0
17 Jun 1999,1148.95,1181.90,1148.95,1176.35,0
18 Jun 1999,1177.15,1189.20,1172.20,1175.15,0
21 Jun 1999,1175.30,1203.35,1175.30,1202.30,0
22 Jun 1999,1202.95,1219.45,1201.20,1214.30,0
23 Jun 1999,1215.95,1228.55,1188.65,1193.15,0
24 Jun 1999,1192.55,1193.10,1171.30,1181.30,0
25 Jun 1999,1181.60,1197.00,1174.20,1177.00,0
28 Jun 1999,1177.05,1194.90,1177.05,1192.20,0
29 Jun 1999,1192.20,1198.70,1185.30,1191.30,0
30 Jun 1999,1191.45,1193.90,1179.65,1187.70,0
01 Jul 1999,1187.85,1197.00,1179.30,1183.20,0
02 Jul 1999,1183.65,1204.15,1183.65,1197.85,0
05 Jul 1999,1197.95,1232.40,1197.95,1230.25,0
06 Jul 1999,1230.30,1246.40,1230.30,1241.25,0
07 Jul 1999,1241.65,1255.75,1238.15,1243.70,0
08 Jul 1999,1243.90,1251.15,1238.40,1244.05,0
09 Jul 1999,1244.40,1260.70,1244.40,1254.00,0
12 Jul 1999,1254.10,1318.05,1254.10,1315.35,0
13 Jul 1999,1315.75,1338.15,1315.75,1321.45,0
14 Jul 1999,1322.90,1341.10,1306.20,1335.15,0
15 Jul 1999,1335.55,1367.95,1310.45,1317.70,0
16 Jul 1999,1318.30,1331.75,1312.30,1324.25,0
19 Jul 1999,1325.35,1357.85,1325.35,1349.60,0
20 Jul 1999,1349.60,1350.35,1310.85,1314.70,0
21 Jul 1999,1314.80,1346.65,1302.80,1340.15,0
22 Jul 1999,1339.05,1358.25,1337.55,1349.20,0
23 Jul 1999,1350.00,1367.30,1339.60,1342.95,0
26 Jul 1999,1342.60,1342.60,1314.80,1326.15,0
27 Jul 1999,1325.40,1327.00,1304.40,1309.85,0
28 Jul 1999,1309.75,1337.00,1309.75,1320.10,0
29 Jul 1999,1320.75,1329.75,1312.55,1325.70,0
30 Jul 1999,1325.55,1325.55,1302.50,1310.15,0
02 Aug 1999,1309.85,1310.80,1282.85,1289.60,0
03 Aug 1999,1289.20,1290.80,1277.85,1285.05,0
04 Aug 1999,1285.90,1329.30,1285.90,1326.40,0
05 Aug 1999,1326.75,1345.85,1317.50,1323.30,0
06 Aug 1999,1323.15,1326.00,1315.15,1316.80,0
09 Aug 1999,1316.90,1332.90,1312.80,1327.75,0
10 Aug 1999,1328.15,1328.40,1305.85,1309.75,0
11 Aug 1999,1308.75,1328.20,1295.20,1315.30,0
12 Aug 1999,1315.90,1321.55,1308.05,1309.50,0
13 Aug 1999,1309.70,1317.10,1290.30,1291.85,0
16 Aug 1999,1292.35,1314.15,1292.35,1309.90,0
17 Aug 1999,1310.30,1327.90,1310.30,1322.70,0
18 Aug 1999,1326.00,1371.90,1326.00,1363.35,0
19 Aug 1999,1363.50,1375.45,1341.55,1345.00,0
20 Aug 1999,1345.60,1350.30,1332.40,1347.30,0
23 Aug 1999,1347.75,1375.95,1347.75,1369.70,0
24 Aug 1999,1370.05,1385.60,1369.90,1382.65,0
25 Aug 1999,1383.45,1414.00,1341.35,1371.65,0
26 Aug 1999,1371.90,1408.15,1371.90,1402.50,0
27 Aug 1999,1402.60,1425.20,1402.60,1417.50,0
30 Aug 1999,1417.80,1435.50,1417.80,1422.60,0
31 Aug 1999,1422.65,1424.05,1409.55,1412.00,0
01 Sep 1999,1412.05,1430.80,1397.70,1410.70,0
02 Sep 1999,1410.00,1410.00,1372.50,1375.85,0
03 Sep 1999,1375.70,1384.25,1370.95,1374.95,0
07 Sep 1999,1391.20,1403.75,1378.95,1383.25,0
08 Sep 1999,1383.25,1385.55,1413.45,1385.55,0
09 Sep 1999,1399.50,1400.15,1402.25,1388.65,0
10 Sep 1999,1396.90,1397.15,1398.60,1388.85,0
14 Sep 1999,1391.10,1391.90,1397.45,1366.25,0
15 Sep 1999,1370.55,1371.00,1392.35,1371.00,0
16 Sep 1999,1374.70,1374.45,1375.35,1347.30,0
17 Sep 1999,1351.20,1350.35,1364.05,1329.70,0
20 Sep 1999,1359.70,1359.80,1379.05,1356.30,0
21 Sep 1999,1357.85,1358.45,1367.75,1348.60,0
22 Sep 1999,1350.60,1350.70,1400.00,1350.70,0
23 Sep 1999,1386.45,1387.95,1403.55,1387.45,0
24 Sep 1999,1398.00,1397.45,1427.75,1396.75,0
27 Sep 1999,1413.80,1427.15,1387.05,1389.50,0
28 Sep 1999,1389.25,1389.45,1363.45,1379.15,0
29 Sep 1999,1380.70,1429.05,1380.30,1415.30,0
30 Sep 1999,1415.55,1432.55,1409.55,1413.10,0
01 Oct 1999,1414.65,1419.10,1389.05,1403.20,0
04 Oct 1999,1403.45,1406.35,1367.85,1372.30,0
05 Oct 1999,1372.40,1384.35,1358.95,1378.15,0
06 Oct 1999,1377.65,1419.75,1377.15,1392.70,0
07 Oct 1999,1394.35,1475.45,1394.35,1469.75,0
08 Oct 1999,1470.00,1502.65,1462.75,1479.25,0
11 Oct 1999,1480.80,1504.55,1479.10,1484.00,0
12 Oct 1999,1484.40,1493.15,1472.35,1483.85,0
13 Oct 1999,1485.45,1510.50,1466.00,1496.30,0
14 Oct 1999,1497.30,1522.85,1496.65,1505.20,0
15 Oct 1999,1505.70,1512.00,1448.95,1454.55,0
18 Oct 1999,1454.90,1461.45,1426.15,1444.05,0
20 Oct 1999,1446.20,1498.70,1446.20,1477.65,0
21 Oct 1999,1478.00,1496.45,1448.35,1453.35,0
22 Oct 1999,1452.60,1452.60,1421.40,1430.25,0
25 Oct 1999,1449.85,1457.20,1410.85,1426.20,0
26 Oct 1999,1426.60,1431.50,1410.95,1414.35,0
27 Oct 1999,1419.10,1440.70,1400.75,1411.40,0
28 Oct 1999,1411.20,1411.45,1361.05,1367.70,0
29 Oct 1999,1367.90,1370.80,1296.70,1325.45,0
01 Nov 1999,1325.90,1332.70,1260.80,1270.00,0
02 Nov 1999,1269.30,1335.60,1239.80,1332.20,0
03 Nov 1999,1332.70,1353.55,1303.25,1326.40,0
04 Nov 1999,1326.85,1339.75,1313.60,1336.80,0
05 Nov 1999,1336.75,1369.65,1336.55,1364.55,0
07 Nov 1999,1364.70,1382.25,1364.70,1369.60,0
09 Nov 1999,1370.50,1374.80,1345.25,1371.20,0
10 Nov 1999,1371.60,1392.55,1371.60,1389.10,0
11 Nov 1999,1389.20,1402.70,1382.30,1389.60,0
12 Nov 1999,1389.25,1389.40,1368.85,1373.55,0
15 Nov 1999,1372.75,1381.10,1358.15,1362.70,0
16 Nov 1999,1362.30,1362.30,1351.40,1357.75,0
17 Nov 1999,1367.65,1381.50,1352.25,1352.25,0
18 Nov 1999,1353.40,1366.25,1342.25,1364.25,0
19 Nov 1999,1365.25,1381.05,1360.05,1361.85,0
22 Nov 1999,1362.40,1378.10,1358.20,1375.25,0
24 Nov 1999,1376.50,1404.05,1376.50,1394.95,0
25 Nov 1999,1395.85,1417.65,1395.85,1408.65,0
26 Nov 1999,1409.35,1418.15,1395.50,1399.60,0
29 Nov 1999,1399.80,1401.25,1382.20,1384.65,0
30 Nov 1999,1384.90,1386.75,1370.55,1376.15,0
01 Dec 1999,1375.05,1401.10,1374.70,1388.75,0
02 Dec 1999,1388.20,1420.70,1387.20,1408.85,0
03 Dec 1999,1409.05,1436.65,1409.05,1418.00,0
06 Dec 1999,1418.30,1445.60,1418.30,1442.85,0
07 Dec 1999,1443.20,1455.40,1439.65,1445.15,0
08 Dec 1999,1451.10,1486.15,1420.95,1438.65,0
09 Dec 1999,1437.10,1451.50,1428.05,1447.55,0
10 Dec 1999,1448.05,1462.60,1437.00,1439.70,0
13 Dec 1999,1440.20,1444.95,1421.85,1426.70,0
14 Dec 1999,1427.90,1431.25,1391.10,1398.25,0
15 Dec 1999,1396.60,1410.80,1376.75,1401.40,0
16 Dec 1999,1404.05,1428.50,1402.75,1419.70,0
17 Dec 1999,1420.10,1439.25,1414.15,1419.30,0
20 Dec 1999,1419.45,1435.55,1418.75,1422.45,0
21 Dec 1999,1422.60,1437.60,1413.85,1421.70,0
22 Dec 1999,1429.15,1486.90,1429.15,1481.70,0
23 Dec 1999,1481.60,1510.85,1481.60,1488.35,0
24 Dec 1999,1488.05,1489.90,1453.35,1459.00,0
27 Dec 1999,1459.65,1460.50,1427.70,1432.10,0
28 Dec 1999,1427.45,1451.35,1418.85,1442.20,0
29 Dec 1999,1443.90,1483.40,1443.90,1476.35,0
30 Dec 1999,1489.20,1504.95,1476.75,1480.45,0
03 Jan 2000,1482.15,1592.90,1482.15,1592.20,0
04 Jan 2000,1594.40,1641.95,1594.40,1638.70,0
05 Jan 2000,1634.55,1635.50,1555.05,1595.80,0
06 Jan 2000,1595.80,1639.00,1595.80,1617.60,0
07 Jan 2000,1616.60,1628.25,1597.20,1613.30,0
10 Jan 2000,1615.65,1662.10,1614.95,1632.95,0
11 Jan 2000,1633.25,1639.90,1548.25,1572.50,0
12 Jan 2000,1572.30,1631.55,1571.70,1624.80,0
13 Jan 2000,1627.85,1671.15,1613.65,1621.40,0
14 Jan 2000,1622.15,1627.40,1591.40,1622.75,0
17 Jan 2000,1623.50,1668.45,1604.65,1611.60,0
18 Jan 2000,1611.65,1615.15,1587.85,1606.70,0
19 Jan 2000,1610.05,1644.45,1608.85,1634.85,0
20 Jan 2000,1634.65,1644.40,1596.65,1601.10,0
21 Jan 2000,1601.25,1626.50,1593.20,1620.60,0
24 Jan 2000,1623.05,1645.00,1608.30,1613.60,0
25 Jan 2000,1612.95,1613.65,1579.55,1586.40,0
27 Jan 2000,1600.50,1633.55,1600.05,1603.90,0
28 Jan 2000,1603.65,1610.90,1592.70,1599.10,0
31 Jan 2000,1598.35,1598.35,1538.70,1546.20,0
01 Feb 2000,1546.20,1554.15,1521.40,1549.50,0
02 Feb 2000,1554.20,1605.90,1554.20,1588.00,0
03 Feb 2000,1591.25,1616.70,1591.25,1597.90,0
04 Feb 2000,1598.50,1621.35,1596.45,1599.75,0
07 Feb 2000,1599.80,1645.90,1599.80,1636.60,0
08 Feb 2000,1636.60,1676.10,1636.60,1662.75,0
09 Feb 2000,1666.95,1731.65,1666.70,1689.65,0
10 Feb 2000,1692.10,1713.70,1692.10,1711.20,0
11 Feb 2000,1712.85,1771.65,1712.85,1756.00,0
14 Feb 2000,1777.75,1795.45,1738.75,1744.50,0
15 Feb 2000,1744.50,1744.50,1694.45,1702.55,0
16 Feb 2000,1704.85,1742.80,1704.15,1711.10,0
17 Feb 2000,1710.05,1753.10,1710.05,1742.10,0
18 Feb 2000,1742.30,1764.15,1713.45,1717.80,0
21 Feb 2000,1719.55,1767.80,1719.55,1753.50,0
22 Feb 2000,1754.20,1781.05,1733.55,1739.05,0
23 Feb 2000,1745.20,1818.15,1689.20,1696.40,0
24 Feb 2000,1696.40,1751.60,1693.10,1732.00,0
25 Feb 2000,1734.05,1757.05,1699.25,1710.45,0
28 Feb 2000,1711.15,1726.65,1670.75,1722.55,0
29 Feb 2000,1722.85,1783.30,1626.35,1654.80,0
01 Mar 2000,1661.50,1727.90,1630.00,1712.70,0
02 Mar 2000,1713.65,1773.85,1690.05,1696.55,0
03 Mar 2000,1696.45,1719.15,1644.40,1656.00,0
06 Mar 2000,1656.00,1721.00,1656.00,1688.50,0
07 Mar 2000,1711.85,1730.85,1684.90,1702.75,0
08 Mar 2000,1717.75,1765.25,1654.45,1666.35,0
09 Mar 2000,1667.45,1692.25,1595.45,1646.25,0
10 Mar 2000,1647.85,1680.45,1588.20,1602.75,0
13 Mar 2000,1601.40,1645.00,1553.45,1560.70,0
14 Mar 2000,1561.55,1571.30,1503.20,1567.05,0
15 Mar 2000,1546.80,1630.95,1538.70,1620.10,0
16 Mar 2000,1620.40,1621.20,1554.30,1562.20,0
21 Mar 2000,1563.30,1585.25,1542.65,1556.60,0
22 Mar 2000,1551.05,1604.00,1551.05,1589.60,0
23 Mar 2000,1590.30,1629.20,1544.50,1553.40,0
24 Mar 2000,1554.20,1579.40,1540.45,1569.55,0
27 Mar 2000,1570.45,1593.30,1555.75,1562.95,0
28 Mar 2000,1563.30,1575.85,1527.55,1568.60,0
29 Mar 2000,1569.30,1609.40,1553.40,1558.25,0
30 Mar 2000,1556.95,1557.85,1489.10,1549.50,0
31 Mar 2000,1545.55,1545.55,1493.90,1528.45,0
03 Apr 2000,1528.70,1555.50,1510.75,1534.75,0
04 Apr 2000,1534.05,1534.05,1420.85,1428.10,0
05 Apr 2000,1428.50,1467.40,1391.65,1434.65,0
06 Apr 2000,1436.15,1475.25,1381.05,1452.95,0
07 Apr 2000,1453.30,1558.05,1453.30,1557.15,0
10 Apr 2000,1557.55,1636.95,1557.55,1613.00,0
11 Apr 2000,1613.00,1631.60,1550.85,1624.65,0
12 Apr 2000,1624.40,1628.55,1586.00,1592.70,0
13 Apr 2000,1587.95,1587.95,1502.70,1518.65,0
17 Apr 2000,1518.55,1518.55,1412.45,1443.55,0
18 Apr 2000,1443.55,1478.85,1410.00,1414.80,0
19 Apr 2000,1417.75,1469.05,1375.05,1404.95,0
20 Apr 2000,1405.70,1425.55,1339.75,1415.65,0
24 Apr 2000,1416.05,1431.80,1371.85,1388.00,0
25 Apr 2000,1383.80,1383.80,1311.30,1359.45,0
26 Apr 2000,1362.50,1439.05,1362.50,1436.10,0
27 Apr 2000,1436.15,1455.85,1400.65,1416.90,0
28 Apr 2000,1419.90,1438.00,1396.55,1406.55,0
02 May 2000,1410.00,1421.50,1319.65,1333.45,0
03 May 2000,1330.15,1342.15,1258.10,1316.05,0
04 May 2000,1317.95,1385.15,1317.95,1380.55,0
05 May 2000,1381.90,1428.60,1381.90,1422.40,0
08 May 2000,1423.25,1436.60,1358.80,1365.05,0
09 May 2000,1362.45,1385.70,1328.05,1378.55,0
10 May 2000,1380.40,1391.35,1359.65,1363.15,0
11 May 2000,1359.10,1359.10,1295.95,1304.55,0
12 May 2000,1305.30,1326.30,1276.40,1282.80,0
15 May 2000,1281.30,1311.70,1220.70,1299.25,0
16 May 2000,1300.20,1310.45,1287.80,1306.85,0
17 May 2000,1310.80,1347.70,1303.75,1311.65,0
18 May 2000,1311.30,1316.20,1289.55,1293.40,0
19 May 2000,1293.45,1293.45,1252.70,1268.00,0
22 May 2000,1267.85,1267.85,1228.40,1233.00,0
23 May 2000,1229.25,1230.90,1203.20,1224.40,0
24 May 2000,1224.50,1246.25,1201.50,1235.90,0
25 May 2000,1237.00,1269.80,1235.70,1247.65,0
26 May 2000,1247.10,1278.75,1232.85,1275.35,0
29 May 2000,1273.70,1317.75,1267.40,1311.05,0
30 May 2000,1310.80,1347.30,1304.95,1344.85,0
31 May 2000,1355.35,1410.75,1355.35,1380.45,0
01 Jun 2000,1380.40,1380.40,1345.10,1349.00,0
02 Jun 2000,1350.15,1395.35,1350.15,1389.25,0
05 Jun 2000,1390.95,1461.05,1390.95,1404.60,0
06 Jun 2000,1405.45,1426.15,1392.70,1421.75,0
07 Jun 2000,1423.40,1442.70,1413.80,1430.35,0
08 Jun 2000,1430.50,1468.70,1430.50,1463.65,0
09 Jun 2000,1464.30,1485.50,1458.90,1467.20,0
12 Jun 2000,1464.40,1477.55,1437.15,1440.40,0
13 Jun 2000,1438.80,1438.80,1411.90,1432.90,0
14 Jun 2000,1434.95,1459.15,1423.95,1435.50,0
15 Jun 2000,1437.00,1452.80,1422.40,1445.25,0
16 Jun 2000,1443.15,1480.85,1441.60,1477.30,0
19 Jun 2000,1477.55,1510.45,1477.55,1498.75,0
20 Jun 2000,1498.00,1518.05,1497.05,1507.10,0
21 Jun 2000,1524.05,1539.10,1470.40,1475.15,0
22 Jun 2000,1475.65,1491.40,1461.30,1488.25,0
23 Jun 2000,1487.85,1499.85,1462.75,1472.20,0
26 Jun 2000,1472.15,1472.15,1431.25,1451.65,0
27 Jun 2000,1452.80,1467.15,1448.95,1454.30,0
28 Jun 2000,1453.70,1474.70,1445.60,1470.00,0
29 Jun 2000,1471.35,1505.75,1471.35,1492.35,0
30 Jun 2000,1490.20,1490.65,1462.45,1471.45,0
03 Jul 2000,1473.45,1498.70,1473.45,1495.25,0
04 Jul 2000,1496.15,1516.80,1494.80,1511.30,0
05 Jul 2000,1511.50,1530.90,1511.50,1526.05,0
06 Jul 2000,1525.15,1525.15,1504.05,1516.80,0
07 Jul 2000,1517.00,1528.15,1513.40,1517.60,0
10 Jul 2000,1518.15,1523.20,1502.70,1509.65,0
11 Jul 2000,1510.55,1523.10,1506.15,1518.55,0
12 Jul 2000,1518.70,1537.10,1507.95,1533.35,0
13 Jul 2000,1535.55,1564.75,1513.65,1522.60,0
14 Jul 2000,1522.20,1534.35,1505.90,1509.75,0
17 Jul 2000,1509.25,1512.25,1475.15,1479.65,0
18 Jul 2000,1479.30,1482.90,1458.60,1463.10,0
